SMPDB ID,Pathway Name,Pathway Subject,Metabolite ID,Metabolite Name,HMDB ID,KEGG ID,ChEBI ID,DrugBank ID,CAS,Formula,IUPAC,SMILES,InChI,InChI Key
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C002364,Venlafaxine,HMDB0005016,C07187,9943,DB00285,93413-69-5,C17H27NO2,1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,"InChI=1S/C17H27NO2/c1-18(2)13-16(17(19)11-5-4-6-12-17)14-7-9-15(20-3)10-8-14/h7-10,16,19H,4-6,11-13H2,1-3H3",PNVNVHUZROJLTJ-UHFFFAOYSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C040614,O-Desmethylvenlafaxine,HMDB0060532,,83527,DB06700,93413-62-8,C16H25NO2,4-[2-(dimethylamino)-1-(1-hydroxycyclohexyl)ethyl]phenol,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,"InChI=1S/C16H25NO2/c1-17(2)12-15(13-6-8-14(18)9-7-13)16(19)10-4-3-5-11-16/h6-9,15,18-19H,3-5,10-12H2,1-2H3",KYYIDSXMWOZKMP-UHFFFAOYSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C040615,O-Desmethylvenlafaxine glucuronide,HMDB0061172,,,,,C20H29NO8,"(2S,3S,4S,5R,6S)-6-{4-[2-amino-1-(1-hydroxycyclohexyl)ethyl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",NCC(C1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1)C1(O)CCCCC1,"InChI=1S/C20H29NO8/c21-10-13(20(27)8-2-1-3-9-20)11-4-6-12(7-5-11)28-19-16(24)14(22)15(23)17(29-19)18(25)26/h4-7,13-17,19,22-24,27H,1-3,8-10,21H2,(H,25,26)/t13?,14-,15-,16+,17-,19+/m0/s1",VNRFTNKWISCOMJ-KUIQUDTGSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C008635,N-Desmethylvenlafaxine,HMDB0013892,,261282,"",149289-30-5,C16H25NO2,1-[1-(4-methoxyphenyl)-2-(methylamino)ethyl]cyclohexan-1-ol,CNCC(C1=CC=C(OC)C=C1)C1(O)CCCCC1,"InChI=1S/C16H25NO2/c1-17-12-15(16(18)10-4-3-5-11-16)13-6-8-14(19-2)9-7-13/h6-9,15,17-18H,3-5,10-12H2,1-2H3",MKAFOJAJJMUXLW-UHFFFAOYSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C040611,"N,O-Didesmethylvenlafaxine",HMDB0060852,,83529,,135308-74-6,C15H23NO2,4-[1-(1-hydroxycyclohexyl)-2-(methylamino)ethyl]phenol,[H]N(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,"InChI=1S/C15H23NO2/c1-16-11-14(12-5-7-13(17)8-6-12)15(18)9-3-2-4-10-15/h5-8,14,16-18H,2-4,9-11H2,1H3",MMSWXJSQCAEDLK-UHFFFAOYSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C040612,"N,O-Didesmethylvenlafaxine glucuronide",HMDB0061167,,,,,C21H31NO8,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-{4-[1-(1-hydroxycyclohexyl)-2-(methylamino)ethyl]phenoxy}oxane-2-carboxylic acid",CNCC(C1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1)C1(O)CCCCC1,"InChI=1S/C21H31NO8/c1-22-11-14(21(28)9-3-2-4-10-21)12-5-7-13(8-6-12)29-20-17(25)15(23)16(24)18(30-20)19(26)27/h5-8,14-18,20,22-25,28H,2-4,9-11H2,1H3,(H,26,27)/t14?,15-,16-,17+,18-,20+/m0/s1",UDNAJOOLWIWCAW-SQBZNDFJSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C040613,"N,N,O-Tridesmethylvenlafaxine",HMDB0061345,"",,"","",C14H21NO2,4-[2-amino-1-(1-hydroxycyclohexyl)ethyl]phenol,NCC(C1=CC=C(O)C=C1)C1(O)CCCCC1,"InChI=1S/C14H21NO2/c15-10-13(11-4-6-12(16)7-5-11)14(17)8-2-1-3-9-14/h4-7,13,16-17H,1-3,8-10,15H2",BHCUWXACHAFFSK-UHFFFAOYSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C001065,Oxygen,HMDB0001377,C00007,15379,,7782-44-7,O2,oxidanone,O=O,InChI=1S/O2/c1-2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C001144,NADH,HMDB0001487,C00004,16908,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0000636,Venlafaxine Metabolism Pathway,Drug Metabolism,PW_C001102,Formaldehyde,HMDB0001426,C00067,16842,DB03843,50-00-0,CH2O,formaldehyde,C=O,InChI=1S/CH2O/c1-2/h1H2,WSFSSNUMVMOOMR-UHFFFAOYSA-N
