SMPDB ID,Pathway Name,Pathway Subject,Metabolite ID,Metabolite Name,HMDB ID,KEGG ID,ChEBI ID,DrugBank ID,CAS,Formula,IUPAC,SMILES,InChI,InChI Key
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C000057,Cytidine triphosphate,HMDB0000082,C00063,17677,DB02431,65-47-4,C9H16N3O14P3,"({[({[(2R,3S,4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonic acid",NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C9H16N3O14P3/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H2,10,11,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1",PCDQPRRSZKQHHS-XVFCMESISA-N
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C001202,Phosphorylcholine,HMDB0001565,C00588,18132,DB03945,107-73-3,C5H15NO4P,[2-(trimethylazaniumyl)ethoxy]phosphonic acid,C[N+](C)(C)CCOP(O)(O)=O,"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1",YHHSONZFOIEMCP-UHFFFAOYSA-O
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C000170,Pyrophosphate,HMDB0000250,C00013,18361,DB04160,14000-31-8,O7P2,(phosphonooxy)phosphonate,[O-]P([O-])(=O)OP([O-])([O-])=O,"InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)/p-4",XPPKVPWEQAFLFU-UHFFFAOYSA-J
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C043034,CDP-Choline,,,,,,C14H27N4O11P2,"{[(2R,3S,4R,5R)-3,4-dihydroxy-5-(2-hydroxy-4-imino-1,4-dihydropyrimidin-1-yl)oxolan-2-yl]methoxy}({hydroxy[2-(trimethylazaniumyl)ethoxy]phosphoryl}oxy)phosphinic acid",[H][C@]1(COP(O)(=O)OP(O)(=O)OCC[N+](C)(C)C)O[C@@]([H])(N2C=CC(=N)N=C2O)[C@]([H])(O)[C@]1([H])O,"InChI=1S/C14H26N4O11P2/c1-18(2,3)6-7-26-30(22,23)29-31(24,25)27-8-9-11(19)12(20)13(28-9)17-5-4-10(15)16-14(17)21/h4-5,9,11-13,19-20H,6-8H2,1-3H3,(H3-,15,16,21,22,23,24,25)/p+1/t9-,11-,12-,13-/m1/s1",RZZPDXZPRHQOCG-OJAKKHQRSA-O
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C000149,O-Phosphoethanolamine,HMDB0000224,C00346,17553,,1071-23-4,C2H8NO4P,(2-aminoethoxy)phosphonic acid,NCCOP(O)(O)=O,"InChI=1S/C2H8NO4P/c3-1-2-7-8(4,5)6/h1-3H2,(H2,4,5,6)",SUHOOTKUPISOBE-UHFFFAOYSA-N
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C001201,CDP-Ethanolamine,HMDB0001564,C00570,16732,,3036-18-8,C11H20N4O11P2,"[({[(2R,3S,4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](2-aminoethoxy)phosphinic acid",NCCOP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,"InChI=1S/C11H20N4O11P2/c12-2-4-23-27(19,20)26-28(21,22)24-5-6-8(16)9(17)10(25-6)15-3-1-7(13)14-11(15)18/h1,3,6,8-10,16-17H,2,4-5,12H2,(H,19,20)(H,21,22)(H2,13,14,18)/t6-,8-,9-,10-/m1/s1",WVIMUEUQJFPNDK-PEBGCTIMSA-N
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C000096,Ethanolamine,HMDB0000149,C00189,16000,DB03994,141-43-5,C2H7NO,2-aminoethan-1-ol,NCCO,"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2",HZAXFHJVJLSVMW-UHFFFAOYSA-N
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C000414,Adenosine triphosphate,HMDB0000538,C00002,15422,DB00171,56-65-5,C10H16N5O13P3,"({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",ZKHQWZAMYRWXGA-KQYNXXCUSA-N
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C001034,Adenosine diphosphate,HMDB0001341,C00008,16761,,58-64-0,C10H15N5O10P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]phosphonic acid",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,"InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",XTWYTFMLZFPYCI-KQYNXXCUSA-N
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
