SMPDB ID,Pathway Name,Pathway Subject,Metabolite ID,Metabolite Name,HMDB ID,KEGG ID,ChEBI ID,DrugBank ID,CAS,Formula,IUPAC,SMILES,InChI,InChI Key
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C009795,Zinc,HMDB0015532,,27363,DB01593,7440-66-6,Zn,zinc,[Zn],InChI=1S/Zn,HCHKCACWOHOZIP-UHFFFAOYSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C001027,Manganese,HMDB0001333,C19610,29035,,16397-91-4,Mn,manganese(2+) ion,[Mn++],InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C000353,Calcium,HMDB0000464,C00076,29108,DB01373,14127-61-8,Ca,calcium(2+) ion,[Ca++],InChI=1S/Ca/q+2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C002108,"Phosphatidylinositol-3,4,5-trisphosphate",HMDB0004249,C05981,16618,,,C12H24O22P4,"{[(1S,2S,3S,4S,5R,6S)-3-({[2,2-bis(acetyloxy)ethoxy](hydroxy)phosphoryl}oxy)-2,4-dihydroxy-5,6-bis(phosphonooxy)cyclohexyl]oxy}phosphonic acid",CC(=O)OC(COP(O)(=O)O[C@@H]1[C@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1O)OC(C)=O,"InChI=1S/C12H24O22P4/c1-4(13)29-6(30-5(2)14)3-28-38(26,27)34-9-7(15)10(31-35(17,18)19)12(33-37(23,24)25)11(8(9)16)32-36(20,21)22/h6-12,15-16H,3H2,1-2H3,(H,26,27)(H2,17,18,19)(H2,20,21,22)(H2,23,24,25)/t7-,8-,9-,10+,11-,12-/m0/s1",RQQIRMLGKSPXSE-UQPICLANSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C001155,"Inositol 1,4,5-trisphosphate",HMDB0001498,C01245,16595,,85166-31-0,C6H15O15P3,"{[(1R,2S,3R,4R,5S,6R)-2,3,5-trihydroxy-4,6-bis(phosphonooxy)cyclohexyl]oxy}phosphonic acid",O[C@@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](O)[C@@H]1OP(O)(O)=O,"InChI=1S/C6H15O15P3/c7-1-2(8)5(20-23(13,14)15)6(21-24(16,17)18)3(9)4(1)19-22(10,11)12/h1-9H,(H2,10,11,12)(H2,13,14,15)(H2,16,17,18)/t1-,2+,3+,4-,5-,6-/m1/s1",MMWCIQZXVOZEGG-XJTPDSDZSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C013567,Mono- and diglycerides,HMDB0032436,,,,67254-73-3,C100H188O22,"2,3-bis(acetyloxy)propyl icosanoate; 2,3-bis(acetyloxy)propyl octadecanoate; 3-(acetyloxy)-2-hydroxypropyl icosanoate; 3-(acetyloxy)-2-hydroxypropyl octadecanoate",CCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(C)=O.CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(C)=O.CCCCCCCCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O.CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O,"InChI=1S/C27H50O6.C25H46O6.C25H48O5.C23H44O5/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(30)32-23-26(33-25(3)29)22-31-24(2)28;1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)30-21-24(31-23(3)27)20-29-22(2)26;1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(28)30-22-24(27)21-29-23(2)26;1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(26)28-20-22(25)19-27-21(2)24/h26H,4-23H2,1-3H3;24H,4-21H2,1-3H3;24,27H,3-22H2,1-2H3;22,25H,3-20H2,1-2H3",RBWQSBMSOGTQAQ-UHFFFAOYSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C000423,Magnesium,HMDB0000547,C00305,18420,DB01378,22537-22-0,Mg,magnesium(2+) ion,[Mg++],InChI=1S/Mg/q+2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C000693,Histamine,HMDB0000870,C00388,18295,,51-45-6,C5H9N3,2-(1H-imidazol-4-yl)ethan-1-amine,NCCC1=CNC=N1,"InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)",NTYJJOPFIAHURM-UHFFFAOYSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C001078,Heparin,HMDB0001394,C00374,28304,DB01109,9005-49-6,(C12H19NO19S3)nH2O,,[H]O[C@H]1O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O)[C@H](O)[C@H]2OS(O)(=O)=O)C(O)=O)[C@H](O)[C@H]1NS(O)(=O)=O,"InChI=1S/C12H21NO20S3/c14-4-3(13-34(20,21)22)11(19)30-2(1-29-35(23,24)25)7(4)31-12-9(33-36(26,27)28)6(16)5(15)8(32-12)10(17)18/h2-9,11-16,19H,1H2,(H,17,18)(H,20,21,22)(H,23,24,25)(H,26,27,28)/t2-,3-,4-,5+,6+,7-,8-,9-,11+,12-/m1/s1",OHJKXVLJWUPWQG-PNRHKHKDSA-N
SMP0000358,Fc Epsilon Receptor I Signaling in Mast Cells,Protein,PW_C000821,Arachidonic acid,HMDB0001043,C00219,15843,DB04557,506-32-1,C20H32O2,"(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoic acid",CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",YZXBAPSDXZZRGB-DOFZRALJSA-N
