SMPDB ID,Pathway Name,Pathway Subject,Metabolite ID,Metabolite Name,HMDB ID,KEGG ID,ChEBI ID,DrugBank ID,CAS,Formula,IUPAC,SMILES,InChI,InChI Key
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C001134,Dihydroxyacetone phosphate,HMDB0001473,C00111,16108,DB04326,57-04-5,C3H7O6P,(3-hydroxy-2-oxopropoxy)phosphonic acid,OCC(=O)COP(O)(O)=O,"InChI=1S/C3H7O6P/c4-1-3(5)2-9-10(6,7)8/h4H,1-2H2,(H2,6,7,8)",GNGACRATGGDKBX-UHFFFAOYSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C000721,NAD,HMDB0000902,C00003,15846,,53-84-9,C21H28N7O14P2,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1λ⁵-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BAWFJGJZGIEFAR-NNYOXOHSSA-O
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C000081,Glycerol 3-phosphate,HMDB0000126,C00093,15978,DB02515,17989-41-2,C3H9O6P,"[(2R)-2,3-dihydroxypropoxy]phosphonic acid",OC[C@@H](O)COP(O)(O)=O,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/t3-/m1/s1",AWUCVROLDVIAJX-GSVOUGTGSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C062135,Nonadecanoyl-CoA,HMDB0062509,,75332,,,C40H72N7O17P3S,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-2,2-dimethyl-3-[(2-{[2-(nonadecanoylsulfanyl)ethyl]carbamoyl}ethyl)carbamoyl]propoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",CCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,"InChI=1S/C40H72N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-31(49)68-24-23-42-30(48)21-22-43-38(52)35(51)40(2,3)26-61-67(58,59)64-66(56,57)60-25-29-34(63-65(53,54)55)33(50)39(62-29)47-28-46-32-36(41)44-27-45-37(32)47/h27-29,33-35,39,50-51H,4-26H2,1-3H3,(H,42,48)(H,43,52)(H,56,57)(H,58,59)(H2,41,44,45)(H2,53,54,55)/t29-,33-,34-,35+,39-/m1/s1",YUJZGRUJMWKAJF-ZOUGCNRJSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C001099,Coenzyme A,HMDB0001423,C00010,1146900,,85-61-0,C21H36N7O16P3S,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-2,2-dimethyl-3-({2-[(2-sulfanylethyl)carbamoyl]ethyl}carbamoyl)propoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS,"InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)/t11-,14-,15-,16+,20-/m1/s1",RGJOEKWQDUBAIZ-IBOSZNHHSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C062935,LPA(19:0/0:0),HMDB0114746,C00681,16975,,,C22H45O7P,[2-hydroxy-3-(nonadecanoyloxy)propoxy]phosphonic acid,CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(O)=O,"InChI=1S/C22H45O7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-22(24)28-19-21(23)20-29-30(25,26)27/h21,23H,2-20H2,1H3,(H2,25,26,27)",YAERNOYIELLICR-UHFFFAOYSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C063864,Anteisopentacosanoyl-CoA,HMDB0112241,,,,,C46H84N7O17P3S,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-2,2-dimethyl-3-{[2-({2-[(22-methyltetracosanoyl)sulfanyl]ethyl}carbamoyl)ethyl]carbamoyl}propoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",CCC(C)CCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,"InChI=1S/C46H84N7O17P3S/c1-5-34(2)24-22-20-18-16-14-12-10-8-6-7-9-11-13-15-17-19-21-23-25-37(55)74-29-28-48-36(54)26-27-49-44(58)41(57)46(3,4)31-67-73(64,65)70-72(62,63)66-30-35-40(69-71(59,60)61)39(56)45(68-35)53-33-52-38-42(47)50-32-51-43(38)53/h32-35,39-41,45,56-57H,5-31H2,1-4H3,(H,48,54)(H,49,58)(H,62,63)(H,64,65)(H2,47,50,51)(H2,59,60,61)/t34?,35-,39-,40-,41+,45-/m1/s1",FUQPFLQCTORCKR-YLWKTCNJSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C064009,PA(19:0/a-25:0),HMDB0115624,C00416,16337,,,C47H93O8P,[(2R)-2-[(22-methyltetracosanoyl)oxy]-3-(nonadecanoyloxy)propoxy]phosphonic acid,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,"InChI=1S/C47H93O8P/c1-4-6-7-8-9-10-11-12-13-19-22-25-28-31-34-37-40-46(48)53-42-45(43-54-56(50,51)52)55-47(49)41-38-35-32-29-26-23-20-17-15-14-16-18-21-24-27-30-33-36-39-44(3)5-2/h44-45H,4-43H2,1-3H3,(H2,50,51,52)/t44?,45-/m1/s1",DIPNUFCFHMSTCP-BWSSJUFOSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C064355,DG(19:0/a-25:0/0:0),HMDB0094115,C00165,,,,C47H92O5,(2S)-1-hydroxy-3-(nonadecanoyloxy)propan-2-yl 22-methyltetracosanoate,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,"InChI=1S/C47H92O5/c1-4-6-7-8-9-10-11-12-13-19-22-25-28-31-34-37-40-46(49)51-43-45(42-48)52-47(50)41-38-35-32-29-26-23-20-17-15-14-16-18-21-24-27-30-33-36-39-44(3)5-2/h44-45,48H,4-43H2,1-3H3/t44?,45-/m0/s1",OVKDSSBODYZISC-AXFIPLKASA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C001104,Phosphate,HMDB0001429,C00009,18367,"",14265-44-2,O4P,phosphate,[O-]P([O-])([O-])=O,"InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3",NBIIXXVUZAFLBC-UHFFFAOYSA-K
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C063873,Isopentadecanoyl-CoA,HMDB0112245,,,,,C36H64N7O17P3S,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-2,2-dimethyl-3-{[2-({2-[(13-methyltetradecanoyl)sulfanyl]ethyl}carbamoyl)ethyl]carbamoyl}propoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",CC(C)CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,"InChI=1S/C36H64N7O17P3S/c1-24(2)14-12-10-8-6-5-7-9-11-13-15-27(45)64-19-18-38-26(44)16-17-39-34(48)31(47)36(3,4)21-57-63(54,55)60-62(52,53)56-20-25-30(59-61(49,50)51)29(46)35(58-25)43-23-42-28-32(37)40-22-41-33(28)43/h22-25,29-31,35,46-47H,5-21H2,1-4H3,(H,38,44)(H,39,48)(H,52,53)(H,54,55)(H2,37,40,41)(H2,49,50,51)/t25-,29-,30-,31+,35-/m1/s1",TZHWAJXXUMOTBV-VTINEICCSA-N
SMP0033496,De Novo Triacylglycerol Biosynthesis TG(19:0/a-25:0/i-15:0),Metabolic,PW_C066412,TG(19:0/a-25:0/i-15:0),HMDB0062894,C00422,,,,C62H120O6,(2S)-1-[(13-methyltetradecanoyl)oxy]-3-(nonadecanoyloxy)propan-2-yl 22-methyltetracosanoate,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,"InChI=1S/C62H120O6/c1-6-8-9-10-11-12-13-14-15-21-24-27-32-37-42-47-52-60(63)66-55-59(56-67-61(64)53-48-43-38-34-29-30-35-40-45-50-57(3)4)68-62(65)54-49-44-39-33-28-25-22-19-17-16-18-20-23-26-31-36-41-46-51-58(5)7-2/h57-59H,6-56H2,1-5H3/t58?,59-/m0/s1",NKTITXWWRNOBNI-AUPLRJEGSA-N
